annotator_id,accuracy,leniency,strictness
2610,0.768020353443953,0.11598853518205564,0.4443958140182105
7251,0.7680201037046759,0.4443955998697193,0.11598828707061644
6796,0.768009236599351,0.43962185203485377,0.44440071145685733
2893,0.768008878354976,0.43962240228163946,0.4444005178463695
4930,0.768008878354976,0.43962240228163946,0.4444005178463695
6358,0.767980689707845,0.11594896454263875,0.44438905357593056
10035,0.7679349959957084,0.43978583386190584,0.4443107677125211
9651,0.7648327926163287,0.4412081994032833,0.4412081989089324
9886,0.7648327838092562,0.44120820511434644,0.4412082019843959
6095,0.7648327836001659,0.4412082051362016,0.44120820213705353
8746,0.7648327835671065,0.44120820570489566,0.44120820161405333
8871,0.7648327835431118,0.4412082052449686,0.44120820208326045
5855,0.7648327835205583,0.44120820566338037,0.4412082016992835
5739,0.7648327603120707,0.11758356946230768,0.4412081922094404
2271,0.7648327596635158,0.11758356882880654,0.4412081920443643
6997,0.7648327478309955,0.44120819637630254,0.11758355702819949
2948,0.7648326325404047,0.44120805508001926,0.44120850209765883
5598,0.7648324471474611,0.11758325749521138,0.4412088150801032
4315,0.7648322537324311,0.4412091815565638,0.11758306467111568
10094,0.7648313663511855,0.11758306036794176,0.44120968138454275
10108,0.7648276048760111,0.11757861067636959,0.44120799562011465
10836,0.7648258477705877,0.44122160212721373,0.4412017233337655
4556,0.7648209595957435,0.44121621428189933,0.44121198698958874
5493,0.7648206044481675,0.4412167677188065,0.4412117877737299
3431,0.764792278412275,0.11754319046572086,0.44120058886303726
7945,0.764792278412275,0.11754319046572086,0.44120058886303726
10070,0.7647896795415022,0.4411743510918977,0.11754525410560523
10106,0.7646426572187442,0.4414018428635549,0.11757471404128589
10075,0.7646420576846963,0.44139348863032835,0.1175834661210849
10099,0.7645365893975921,0.44179785770872976,0.44091398790378494
1010,0.7645269099569391,0.4417881269269175,0.4409333393713358
10071,0.7635881737565833,0.11646955448522205,0.4399703008535271
1008,0.7632820674631495,0.4396775889492212,0.11614180201396784
10086,0.7626788845604052,0.44547506205919873,0.4390896154609474
10072,0.7608815134061637,0.4634435986915097,0.43248187005546984
10045,0.7575671959828204,0.47004676617269725,0.42919027977835783
10036,0.7554682477784475,0.4727449121407619,0.42543986086168634
10044,0.7551259632723486,0.47016778823965083,0.42672849609139457
10054,0.7471149499178614,0.4909425734330804,0.41873670019775555
10033,0.6743050751909504,0.3445615871797021,0.6393074655013947
10001,0.6720522432536321,0.64526154058512,0.3423864072252234
10011,0.6720130380281201,0.6453370564531355,0.34234834284524646
1001,0.6716369916987124,0.6464352056096311,0.3409860145509942
10104,0.6714376166758628,0.6449042222003895,0.3417518572707287
10010,0.671436504429202,0.6468265398999478,0.3407903693011398
10053,0.6714261444515993,0.6449270707330251,0.34174008111024085
10065,0.6713630331509589,0.6450468951119546,0.34168049326280175
10016,0.6712493555837097,0.6471915687564183,0.3406078298085222
10037,0.6702816602670888,0.6430741332068286,0.34266655610677277
10173,0.6690798287409246,0.34131622337547013,0.640992163011054
10030,0.6682834052120253,0.646432808281046,0.33859551695612405
10064,0.6682494490037915,0.6464983946272517,0.33856327485713705
1005,0.6682150259702583,0.6465648790301555,0.33852986770064447
10009,0.6670072668822075,0.6544512071832567,0.33779144266242883
10043,0.6669924436083039,0.6448517478996149,0.33938643345638325
10059,0.6669569295908456,0.644916300541362,0.3393541476752269
1000,0.6669454754774625,0.6553912295575547,0.33650799865902664
10060,0.6668162908380526,0.6451714085020882,0.33922659364300195
100,0.6667345749495989,0.6557747076819257,0.3363162566708997
10046,0.6663584751105397,0.6459962072137637,0.33881436448575153
836,0.666265639228596,0.34590386492079434,0.6365995026154141
10047,0.6662130248100073,0.6545113839676656,0.336948680402585
10074,0.6661533687510873,0.6375892306615777,0.346221957217034
10049,0.666112259894354,0.6546815418085458,0.33686284227715596
10012,0.6659500393028965,0.6549504070074299,0.33672841406686055
1004,0.665945439781863,0.6549579299462917,0.336724678347137
10006,0.6658669038581805,0.6550849180222277,0.3366621375450615
10005,0.6655934461018863,0.6523032180173676,0.3392753614745132
4380,0.6651024752575548,0.334476060653871,0.6610808827756822
6873,0.6651024752575548,0.334476060653871,0.6610808827756822
10026,0.6649791623954451,0.6573994196947445,0.33631679477781384
1003,0.6649375716058502,0.6588531177923802,0.3347770556074185
10017,0.6648775292467791,0.6589467983899467,0.33473039112812414
297,0.6648560079178278,0.3382006863490179,0.6520058536746404
10008,0.6648221707204602,0.6590330904444277,0.33468707538406717
10004,0.6647812571812407,0.6590961809316053,0.33465552243616825
4129,0.6644795821840317,0.33560796156701583,0.6571913043843852
5228,0.664431850001515,0.33557546040116454,0.6572563041850941
9231,0.6644117218420115,0.34365030136746477,0.6363240070415642
9896,0.6644117218420115,0.34365030136746477,0.6363240070415642
2534,0.6642398648234776,0.3342597504194044,0.6598877234043149
474,0.6642398648234776,0.3342597504194044,0.6598877234043149
7408,0.6640403648965366,0.3334070007629029,0.661593223373715
7951,0.6640403648965366,0.3334070007629029,0.661593223373715
5653,0.6640403648965366,0.3334070007629029,0.661593223373715
6031,0.6640398328447042,0.333406637545446,0.6615939498920432
7671,0.6640398328447042,0.333406637545446,0.6615939498920432
912,0.6640398328447042,0.333406637545446,0.6615939498920432
6492,0.6640186230328008,0.33339220822228754,0.6616228090912167
6786,0.6639226578478762,0.6531669980639925,0.3376201179369936
5014,0.6639226578478762,0.6531669980639925,0.3376201179369936
10297,0.6639226578478762,0.6531669980639925,0.3376201179369936
5961,0.6639226578478762,0.6531669980639925,0.3376201179369936
8181,0.6639226578478762,0.6531669980639925,0.3376201179369936
2548,0.6639226578478762,0.6531669980639925,0.3376201179369936
1002,0.6638705147332413,0.6579707725653078,0.3352181569176674
1,0.6637764925140158,0.6604859451329872,0.33396056845145455
10000,0.6635395170420697,0.6573809091662556,0.3331218576728026
10028,0.6635234001429385,0.657410093052137,0.3331072499589976
1687,0.6629952312997666,0.34266060543654214,0.6383033846932725
694,0.6625497782262126,0.3356361761335669,0.6523515132902947
10558,0.6625497782262126,0.3356361761335669,0.6523515132902947
2016,0.6620062100288417,0.3352442448691921,0.6531361064216996
11035,0.6620062100288417,0.3352442448691921,0.6531361064216996
4144,0.6620062100288417,0.3352442448691921,0.6531361064216996
5541,0.6620062100288417,0.3352442448691921,0.6531361064216996
2990,0.6620062100288417,0.3352442448691921,0.6531361064216996
3898,0.6620062100288417,0.3352442448691921,0.6531361064216996
8336,0.6620062100288417,0.3352442448691921,0.6531361064216996
3085,0.6620062100288417,0.3352442448691921,0.6531361064216996
3104,0.6620062100288417,0.3352442448691921,0.6531361064216996
4914,0.6620062100288417,0.3352442448691921,0.6531361064216996
446,0.6617843383438532,0.6398424692903598,0.3418911390407336
9576,0.6617843383438532,0.6398424692903598,0.3418911390407336
3171,0.6617843383438532,0.6398424692903598,0.3418911390407336
7012,0.6617843383438532,0.6398424692903598,0.3418911390407336
2632,0.6617843292462201,0.6398426222800816,0.3418909937230386
6094,0.6617843292462201,0.6398426222800816,0.3418909937230386
2519,0.6617843292462201,0.6398426222800816,0.3418909937230386
3985,0.6617843292462201,0.6398426222800816,0.3418909937230386
3098,0.6617843292462201,0.6398426222800816,0.3418909937230386
5223,0.6617843292462201,0.6398426222800816,0.3418909937230386
6976,0.6617843292462201,0.6398426222800816,0.3418909937230386
7262,0.6617843292462201,0.6398426222800816,0.3418909937230386
5487,0.6617843292462201,0.6398426222800816,0.3418909937230386
8237,0.6617843292462201,0.6398426222800816,0.3418909937230386
9622,0.6617843292462201,0.6398426222800816,0.3418909937230386
6861,0.6617843292462201,0.6398426222800816,0.3418909937230386
5620,0.6617843292462201,0.6398426222800816,0.3418909937230386
9895,0.6617843292462201,0.6398426222800816,0.3418909937230386
10485,0.6617843292462201,0.6398426222800816,0.3418909937230386
1803,0.6617031891622834,0.335036170119371,0.653552255254597
7992,0.6616821256880395,0.3350220124806258,0.6535805705235962
